241,SOYA CURD,236,SOYBEANS,0.2703
243,GROUNDNT SHE,242,GROUNDNUTS,1.4286
246,PREP GROUND.,242,GROUNDNUTS,1.4286
247,PEANUT BUTTE,242,GROUNDNUTS,1.4286
250,"COCONUTS,DES",249,COCONUTS,5
251,COPRA,249,COCONUTS,4
262,"OLIVES,PRES",260,OLIVES,1
295,FLOUR MUSTAR,292,MUSTARD SEED,1.25
311,KAPOKSEED SH,312,KAPOKSEE SHD,0.5
328,SEED COTTON,329,COTTONSEED,0.6667
328,SEED COTTON,767,COTTON LINT,0.3333
328,SEED COTTON,769,COTTON WASTE,0.025
343,OIL MEALS,339,OILSEEDS NES,1.4286
389,TOMATO CONC,388,TOMATOES,1.3333
390,TOMATO SING,388,TOMATOES,1.1111
391,TOMATO PASTE,388,TOMATOES,3.3333
392,PEELD TOMATO,388,TOMATOES,1.1765
447,SWEET CORN F,446,GREEN CORN,1
448,SWEET CORN P,446,GREEN CORN,1
450,DRIED MUSH,449,MUSHROOMS,4
451,CANNED MUSH,449,MUSHROOMS,0.8696
464,VEGET DR NES,463,VEGETABLES F,5
465,VEGT CAN NES,463,VEGETABLES F,1.1111
466,JUICE VEG NS,463,VEGETABLES F,1.1765
469,VEGS DEHYDR,463,VEGETABLES F,6.6667
471,VEGS VINEGAR,463,VEGETABLES F,1.1364
472,VEGS PR NES,463,VEGETABLES F,1.1364
473,VEGS FROZEN,463,VEGETABLES F,1.1364
474,VEGS TEMP PR,463,VEGETABLES F,1.1364
475,VEG.PREP OR,463,VEGETABLES F,1
476,HOMOGENIZED,463,VEGETABLES F,1
491,ORANJ SING-S,490,ORANGES,4
492,ORANJ CONC,490,ORANGES,10
496,TANGER JUICE,495,TANGERINES,5
498,LEMONJ SIN-S,497,LEMONS LIMES,4
499,LEMONJ CONC,497,LEMONS LIMES,12.5
509,GRAPEFRJ S-S,507,GRAPEFRUIT,4
510,GRAPEFRJ CON,507,GRAPEFRUIT,6.6667
513,CITRUSJ SING,512,CITR FRT NES,2.2222
514,CITRUSJ CONC,512,CITR FRT NES,10
518,APPLEJ SIN-S,515,APPLES,2.8571
519,APPLEJ CONC,515,APPLES,10
527,DRY APRICOTS,526,APRICOTS,5
537,"PLUMS, DRIED",536,PLUMS,2.6316
538,"PLUMJ,SING-S",536,PLUMS,3.3333
539,PLUMJ CONC,536,PLUMS,6.6667
561,RAISINS,560,GRAPES,4
562,GRAPE JUICE,560,GRAPES,1.25
563,MUST GRAPES,560,GRAPES,1.25
565,VERMTH SIMIL,564,WINE,1
570,"FIGS, DRIED",569,FIGS,3.0303
575,PINEAPPL CAN,574,PINEAPPLES,0.9091
576,PINEAPPLEJ S,574,PINEAPPLES,0.9091
580,PINEAPPLEJ C,574,PINEAPPLES,4
583,MANGO JUICE,571,MANGOES,2.2222
604,FR TRP DR NS,603,FRT TROP NES,4
620,FRUIT DR NES,619,FRUIT NES,4
622,FRUIT JUICE,619,FRUIT NES,2
623,FRUIT PR NES,619,FRUIT NES,1.25
624,FLOUR FRUIT,619,FRUIT NES,5
625,"FRUIT,NUT,PE",536,PLUMS,6.6667
626,HOMOGEN.COOK,536,PLUMS,1
633,BEV NON-ALC,172,GLUC. DEXTR.,0.25
657,COFFEE ROAST,656,"COFFEE,GREEN",1.1905
658,COFFEE SUBST,459,CHICORY ROOT,3.0303
659,COFFEE EXTR,656,"COFFEE,GREEN",2.5974
662,COCOA PASTE,661,COCOA BEANS,1.25
665,COCOA POWDER,661,COCOA BEANS,2.3585
666,CHOC PROD NS,661,COCOA BEANS,0.5019
755,PYRET EXTR.,754,PYR DR FLOWR,20
828,CIGARETTES,826,TOBACCO,0.9091
829,CIGARS,826,TOBACCO,1
831,TOBACCO PROD,826,TOBACCO,1
837,RUBBER DRY,836,NAT RUBBER,1
846,GLUT FEED&ME,63,MAIZE GLUTEN,0.5
870,BEEF BONLESS,867,BEEF VEAL,1.25
872,BEEF DSS,867,BEEF VEAL,2.8125
873,MEAT EXTRACT,867,BEEF VEAL,5
874,SAUSAGE BEEF,867,BEEF VEAL,1.6072
875,BEEF PREP,867,BEEF VEAL,1.3235
876,BEEF CANNED,867,BEEF VEAL,1.1765
877,HOMOGENIZED,867,BEEF VEAL,0.2
878,LIVER PREPAR,868,OFFALS CATTL,1.3333
888,SK MILK COWS,882,COW MILK,1.0527
889,"WH MILK,COND",882,COW MILK,2.8571
890,"WHEY,CONDENS",903,"WHEY, FRESH",4
891,YOGHURT,882,COW MILK,1.25
892,YOGHURT CONC,882,COW MILK,1.5625
893,"BUTTERM,CURD",882,COW MILK,1
894,"WH MILK,EVAP",882,COW MILK,2.2222
895,SKMILK EVAP,882,COW MILK,3.0078
896,SK MILK COND,882,COW MILK,3.5091
897,COWMILK DRY,882,COW MILK,7.6923
898,MILK SK DR C,882,COW MILK,10.527
899,DRY BUTTERMK,882,COW MILK,11.2785
900,DRY WHEY,903,"WHEY, FRESH",13.5135
901,CHEESE W COW,882,COW MILK,6.6667
904,CHEESE S COW,882,COW MILK,9.57
905,WHEY CHEESE,903,"WHEY, FRESH",50
907,PROC CHEESE,882,COW MILK,4.762
908,RECONS MILK,882,COW MILK,0.7875
917,CASEIN,882,COW MILK,35.0901
920,HIDE W CATTL,919,CATTLE HIDES,1.25
921,HIDE D CATTL,919,CATTLE HIDES,2.5
922,HIDE N CATTL,919,CATTLE HIDES,1.25
928,SKIN W CALVE,919,CATTLE HIDES,1.25
929,SKIN D CALVE,919,CATTLE HIDES,2.5
930,SKIN N CATTL,919,CATTLE HIDES,1.25
954,MILK SK BUFF,951,BUFFALO MILK,1.0752
955,CHEES BUFFAL,951,BUFFALO MILK,5.7644
958,HIDE W BUFFL,957,BUFFALO HIDE,1.25
959,HIDE D BUFFL,957,BUFFALO HIDE,2.3585
984,SHEEP CHEESE,982,SHEEP MILK,4.1506
985,SK MILK SHEE,982,SHEEP MILK,1.0753
996,SKIN W SHEEP,995,SHEEPSKINS,1.4286
997,SKIN D SHEEP,995,SHEEPSKINS,2.8572
998,SKIN NES SH,995,SHEEPSKINS,1.4286
999,SKINWOOL SH,995,SHEEPSKINS,1.3333
1021,GOAT CHEESE,1020,GOAT MILK,4.4621
1023,SK MILK GOAT,1020,GOAT MILK,1.0526
1026,SKIN W GOAT ,1025,GOATSKINS,1.25
1027,SKIN D GOAT ,1025,GOATSKINS,2.5
1028,SKIN NES GOA ,1025,GOATSKINS,1.6393
1038,PORK  ,1035,PIGMEAT,1.5385
1039,BACON PIGS  ,1035,PIGMEAT,1.25
1041,SAUSAGES PIG  ,1035,PIGMEAT,1.5866
1042,MEAT PR PIG ,1035,PIGMEAT,1.4931
1043,LARD  ,1037,FAT PIGS,1.25
1045,SKIN W PIGS ,1044,PIGSKINS,1.25
1046,SKIN D PIGS ,1044,PIGSKINS,2.5
1047,SKIN NES PIG ,1044,PIGSKINS,2
1060,FAT LIVER PR  ,1058,CHICKEN MEAT,1.3333
1061,MEAT CD CHCK  ,1058,CHICKEN MEAT,1.4286
1063,EGGS L HEN  ,1062,HEN EGGS,1.2048
1064,EGGS DRY HEN  ,1062,HEN EGGS,4.3478
1066,FAT R POULTR  ,1065,FAT POULTRY,1.25
1103,HIDE W HORSE,1102,HORSE HIDES,1.25
1104,HIDE D HORSE,1102,HORSE HIDES,2.5
1105,HIDE Y HORSE,1102,HORSE HIDES,1.1111
1134,HIDE W CAMEL,1133,HIDES CAMEL,1.25
1135,HIDE D CAMEL,1133,HIDES CAMEL,2.5
1136,HIDE U CAMEL,1133,HIDES CAMEL,1.25
1164,MEAT DRY NES ,1166,MEAT NES,2.2222
1168,OILS ANIMAL ,869,FAT CATTLE,1.25
1172,MEAT PR NES ,1166,MEAT NES,1.1765
1214,HIDE WS ,1213,HIDE NES FR,1.25
1215,HIDE DS ,1213,HIDE NES FR,2.5
1221,STEARINE,1037,FAT PIGS,1.25
1225,TALLOW,869,FAT CATTLE,1.25
1241,LIQUID MARG,340,OIL VG OR NS,1
1242,MARGARINE,340,OIL VG OR NS,0.8333
1243,FATS PREP NS,869,FAT CATTLE,1
1273,CASTOR OIL H,266,OIL CAST BNS,0.9091
1274,OILS BOILED,334,OIL LINSEED,1
1275,OILS HYDROGN,340,OIL VG OR NS,0.8333
1276,FATTY ACIDS,257,PALM OIL,1
1277,RES FATTY S,257,PALM OIL,1
1502,FRWTR FZ WHL,1501,FRWTR DIAD F,1.1111
1503,FRWTR FILLET,1501,FRWTR DIAD F,2.6389
1504,FRWTR FZ FLT,1501,FRWTR DIAD F,2.6389
1505,FRWTR CURED,1501,FRWTR DIAD F,3.0159
1506,FRWTR CANNED,1501,FRWTR DIAD F,1.6239
1507,FRWTR PR NES,1501,FRWTR DIAD F,1.0556
1508,FRWTR MEALS,1501,FRWTR DIAD F,6.2092
1515,DMRSL FZ WHL,1514,DMRSL FRESH,1.25
1516,DMRSL FILLET,1514,DMRSL FRESH,3.2144
1517,DMRSL FZ FLT,1514,DMRSL FRESH,3.5156
1518,DMRSL CURED,1514,DMRSL FRESH,5.8239
1519,DMRSL CANNED,1514,DMRSL FRESH,3.8439
1520,DMRSL PR NES,1514,DMRSL FRESH,1.125
1521,DMRSL MEALS,1514,DMRSL FRESH,5.5556
1528,PELGC FZ WHL,1527,PELAGIC FRSH,1.1111
1529,PELGC FILLET,1527,PELAGIC FRSH,1.9192
1530,PELGC FZ FLT,1527,PELAGIC FRSH,2.1111
1531,PELGC CURED,1527,PELAGIC FRSH,3.5184
1532,PELGC CANNED,1527,PELAGIC FRSH,2.815
1533,PELGC PR NES,1527,PELAGIC FRSH,1.0556
1534,PELGC MEALS,1527,PELAGIC FRSH,5
1541,MARIN FZ WHL,1540,MARINE NES F,1.1111
1542,MARIN FILLET,1540,MARINE NES F,2.1111
1543,MARIN FZ FLT,1540,MARINE NES F,2.3456
1544,MARIN CURED,1540,MARINE NES F,3.7139
1545,MARIN CANNED,1540,MARINE NES F,2.6064
1546,MARIN PR NES,1540,MARINE NES F,1.0556
1547,MARIN MEALS,1540,MARINE NES F,5
1554,CRSTC FROZEN,1553,CRSTACEANS F,1.6667
1555,CRSTC CURED,1553,CRSTACEANS F,4.0406
1556,CRSTC CANNED,1553,CRSTACEANS F,5.3334
1557,CRSTC PR NES,1553,CRSTACEANS F,4.4446
1558,CRSTC MEALS,1553,CRSTACEANS F,5
1563,MOLSC FROZEN,1562,MLLUSCS FRSH,3.3333
1564,MOLSC CURED,1562,MLLUSCS FRSH,14.4442
1565,MOLSC CANNED,1562,MLLUSCS FRSH,14.4442
1566,MOLSC MEALS,1562,MLLUSCS FRSH,5
1571,CPHLP FROZEN,1570,CEPHLP FRESH,1
1572,CPHLP CURED,1570,CEPHLP FRESH,4
1573,CPHLP CANNED,1570,CEPHLP FRESH,1.6667
1574,CPHLP PR NES,1570,CEPHLP FRESH,2
1575,CPHLP MEALS,1570,CEPHLP FRESH,5
1588,AQ A CURED,1587,AQUTC ANIM F,4
1589,AQ A MEALS,1587,AQUTC ANIM F,5
1590,AQ A PREP NS,1587,AQUTC ANIM F,2
1595,AQ P DRIED,1594,AQUTC PLANTS,6.6667
1596,AQ P PREP NS,1594,AQUTC PLANTS,7.5019
