2605,VEG.NES,414,"BEANS, GREEN",1.00
2605,VEG.NES,417,"PEAS, GREEN",1.00
2605,VEG.NES,420,"BRD BEAN,GRN",1.00
2605,VEG.NES,423,STRING BEANS,1.00
2605,VEG.NES,426,CARROTS,1.00
2605,VEG.NES,430,OKRA,1.00
2605,VEG.NES,446,GREEN CORN,1.00
2605,VEG.NES,449,MUSHROOMS,1.00
2605,VEG.NES,459,CHICORY ROOT,1.00
2605,VEG.NES,461,CAROBS,1.00
2605,VEG.NES,463,VEGETABLES F,1.00
2611,"ORANG,TANG",490,ORANGES,1.00
2611,"ORANG,TANG",495,TANGERINES,1.00
2612,"LEMONS,LIMES",497,LEMONS LIMES,1.00
2613,GRAPEFRUIT,507,GRAPEFRUIT,1.00
2614,CITRUS NES,512,CITR FRT NES,1.00
2615,BANANA,486,BANANAS,1.00
2616,PLANTAINS,489,PLANTAINS,1.00
2617,APPLES,515,APPLES,1.00
2618,PINEAPPLES,574,PINEAPPLES,1.00
2618,PINEAPPLES,576,PINEAPPLEJ S,1.00
2618,PINEAPPLES,580,PINEAPPLEJ C,1.00
2619,DATES,577,DATES,1.00
2620,GRAPES,560,GRAPES,1.00
2625,FRUIT NES,521,PEARS,1.00
2625,FRUIT NES,523,QUINCES,1.00
2625,FRUIT NES,526,APRICOTS,1.00
2625,FRUIT NES,530,SOUR CHERRY,1.00
2625,FRUIT NES,531,CHERRIES,1.00
2625,FRUIT NES,534,PEACHES,1.00
2625,FRUIT NES,536,PLUMS,1.00
2625,FRUIT NES,541,STONE FRUIT,1.00
2625,FRUIT NES,542,POME FRUIT,1.00
2625,FRUIT NES,544,STRAWBERRIES,1.00
2625,FRUIT NES,547,RASPBERRIES,1.00
2625,FRUIT NES,549,GOOSEBERRIES,1.00
2625,FRUIT NES,550,CURRANTS,1.00
2625,FRUIT NES,552,BLUEBERRIES,1.00
2625,FRUIT NES,554,CRANBERRIES,1.00
2625,FRUIT NES,558,BERRIES NES,1.00
2625,FRUIT NES,567,WATERMELONS,1.00
2625,FRUIT NES,568,MELONS,1.00
2625,FRUIT NES,569,FIGS,1.00
2625,FRUIT NES,571,MANGOES,1.00
2625,FRUIT NES,572,AVOCADOS,1.00
2625,FRUIT NES,587,PERSIMMONS,1.00
2625,FRUIT NES,591,CASHEWAPPLE,1.00
2625,FRUIT NES,592,KIWI,1.00
2625,FRUIT NES,600,PAPAYAS,1.00
2625,FRUIT NES,603,FRT TROP NES,1.00
2625,FRUIT NES,619,FRUIT NES,1.00
2630,COFFEE&PROD,656,"COFFEE,GREEN",1
2633,COCOA&PROD,661,COCOA BEANS,1.00
2635,TEA,667,TEA,1.00
2635,TEA,671,MATE,1.00
2635,TEA,672,"EXTRACT TEA,",1.00
2640,PEPPER,687,PEPPER W/L/B,1.00
2641,PIMENTO,689,PIMENTO,1.00
2642,CLOVES,698,CLOVES,1.00
2645,SPICES NES,692,VANILLA,1.00
2645,SPICES NES,693,CINNAMON,1.00
2645,SPICES NES,702,NUTMEG,1.00
2645,SPICES NES,711,ANISE,1.00
2645,SPICES NES,720,GINGER,1.00
2645,SPICES NES,723,SPICES NES,1.00
2655,WINE,564,WINE,1.00
2656,BARLEY BEER,51,BEER BARLEY,1.00
2657,FERMENT BEV,26,WHEAT FER BE,1.00
2657,FERMENT BEV,39,RICE FER BEV,1.00
2657,FERMENT BEV,66,BEER MAIZE,1.00
2657,FERMENT BEV,82,BEER MILLET,1.00
2657,FERMENT BEV,86,BEER SORGHUM,1.00
2657,FERMENT BEV,517,FERM BEVERAG,1.00
2658,ALCOHOL BEV,634,BEV DIS ALC,1.00
2659,NON-FOOD BEV,632,ALC NON-FOOD,1.00
2661,COTTON LINT,767,COTTON LINT,1.00
2662,JUTE,780,JUTE,1.00
2663,JUTE-LIK FIB,782,JUTE-LIKE,1.00
2664,SOFT-FIB NES,771,FLAX RAW,1.00
2664,SOFT-FIB NES,773,FLAX FIBRE,1.00
2664,SOFT-FIB NES,774,FLAX TOW,1.00
2664,SOFT-FIB NES,777,HEMP FIBRE,1.00
2664,SOFT-FIB NES,778,KAPOK FIBRE,1.00
2664,SOFT-FIB NES,788,RAMIE,1.00
2665,SISAL,789,SISAL,1.00
2666,ABACA,809,ABACA,1.00
2667,HARD-FIB NES,800,AGAVE NES,1.00
